index,critical_temp
144,66.83302957062031
145,64.7723664472808
146,65.1402808491751
147,65.02005277375176
148,74.09275714335169
149,61.912515363309545
150,61.6339116530149
151,61.31195620482617
152,60.58839571985824
153,60.108406493137146
154,67.06972798294922
155,66.74087541580877
156,63.501914736805226
157,62.74997555597641
158,61.33594014498474
159,65.59951864135718
160,65.95176816059578
161,61.193948232883756
162,59.20882139025187
163,36.424712351769486
164,36.043775243152524
165,52.75769496994768
166,51.81490062859618
167,62.341872408127024
168,62.33387641496049
169,56.89197905430187
170,48.671931195558116
171,51.097279022812145
172,47.43495573159766
173,23.512683087109313
174,28.09041820765431
175,37.25328200058046
176,33.09913914307228
177,35.40754624518194
178,66.99570375895902
179,29.986553013493186
180,77.52190337762903
181,51.96160156591508
182,43.001715841752905
183,40.77514845256031
184,64.29154764796868
185,64.3778859074292
186,65.3205039873007
187,65.52695827535655
188,62.25603271147333
189,62.32251338269382
190,67.26606538405053
191,27.3001754481267
192,65.8310284059985
193,66.74087541580877
194,107.07516074092015
195,80.02130239404892
196,89.23769654064739
197,89.31648761809697
198,67.17178448125463
199,67.13616819582094
200,67.68388332006168
201,70.78625876171316
202,78.70548272597713
203,75.05938004386667
204,67.0375362880408
205,80.84370960625549
206,52.953119915157146
207,56.89197905430187
208,66.58393410322952
209,71.1203481225848
210,67.51268009178082
211,68.61396989804325
212,67.93246025816981
213,66.8245908743867
214,68.91347970069481
215,66.54345463501889
216,70.19701040500243
217,57.789818653446275
218,56.89197905430187
219,26.967916441878053
220,66.99570375895902
221,29.986553013493186
222,25.83695013791858
223,64.6612125202636
224,64.2192394323919
225,45.254043440104994
226,66.74087541580877
227,64.81225684165756
228,69.14999591588011
229,53.59855181002802
230,38.71214931687829
231,65.23924208718307
232,65.5774792469399
233,62.373728012010496
234,62.39011484242142
235,62.4986675668949
236,40.95107678432205
237,41.44549984519303
238,42.35557977678235
239,44.26186962279103
240,65.91027011745686
241,68.86805704723358
242,67.91520421431937
243,68.22566657590843
244,69.49315298044439
245,75.46550793451757
246,75.60458306530955
247,75.1703025111456
248,64.4159630463158
249,63.96682718031172
250,64.36626175984708
251,64.1602536510398
252,68.09252306203035
253,67.37387255098523
254,67.64426447205085
255,69.63308132479261
256,69.63308132479261
257,62.45751300305822
258,63.920399521996906
259,17.592163557097205
260,73.32823264537492
261,69.39911542709692
262,52.48014717243923
263,53.27304653208246
264,64.44125519277321
265,44.641749698745635
266,62.79408755185313
267,70.91451128640634
268,43.679831848874706
269,70.39923503955987
270,63.424844890075015
271,66.99338176228892
272,89.23769654064739
273,84.25868197676735
274,84.28523211596607
275,84.31190651653199
276,84.350229017055
277,84.6015697093016
278,36.61595208686662
279,47.6073031236516
280,12.058971699810938
281,12.121714750705413
282,17.592163557097205
283,12.099645457456278
284,64.19307117125902
285,63.424844890075015
286,66.37423162252011
287,17.625897582126512
288,65.83202168465354
289,84.22849067175258
290,84.22849067175258
291,53.41689782210692
292,67.37387255098523
293,29.218986194012288
294,26.066682007600843
295,89.23769654064739
296,64.26420037437569
297,20.02895328737768
298,51.11614528379575
299,34.66187116712735
300,29.986553013493186
301,25.83695013791858
302,65.21074517301585
303,69.77542923199874
304,69.90358506258053
305,65.01160402523124
306,65.7057426758505
307,65.95265604696525
308,66.96001480892744
309,65.7057426758505
310,64.89755222628838
311,48.090842284156984
312,14.200116161971923
313,15.726774358754557
314,68.53871442556294
315,61.193948232883756
316,30.313138648000162
317,67.6056974307331
318,67.29739442696172
319,65.77928430781813
320,61.193948232883756
321,64.88086073459417
322,68.57881081297009
323,67.61905533289084
324,65.8310284059985
325,55.039870429886314
326,68.48445916816053
327,28.38958421518186
328,29.91556298553902
329,24.224794272587165
330,70.39923503955987
331,28.29876601724902
332,25.83695013791858
333,23.865480490884146
334,23.88718267479282
335,23.756122096658846
336,23.83736783151966
337,23.89539651934467
338,25.10143218506021
339,24.733618712680432
340,23.83583550945382
341,21.266377044639672
342,21.32741372237376
343,23.54359902079216
344,64.89755222628838
345,58.711720416946264
346,69.2435547617994
347,65.75887622310927
348,73.10931658837941
349,64.76948477996908
350,64.6861339550403
351,65.06935973675056
352,67.14505346360156
353,66.98703064369124
354,70.39923503955987
355,56.83425938306265
356,52.806683015014634
357,53.879136407023545
358,45.386633343031946
359,52.702560954342914
360,53.95180899371483
361,66.74087541580877
362,76.41238100803
363,75.42429918603773
364,68.02845571966168
365,40.253920181610916
366,36.86863962826655
367,41.675639213967735
368,60.912032279822434
369,58.04253565472427
370,66.74087541580877
371,23.242658408679727
372,24.12091942049584
373,52.37677613126512
374,35.964442990195266
375,36.91447608561339
376,37.338505412639286
377,37.34184657548894
378,59.32736755556854
379,54.41531647561537
380,63.82205484217423
381,65.88664642874397
382,51.71481558779326
383,52.603233650657465
384,63.89458786859104
385,67.73916445122637
386,23.79524442290794
387,25.253782540676855
388,31.855186998675272
389,23.385886218936477
390,67.64426447205085
391,25.37053479288695
392,27.426934243415207
393,62.5847898683761
394,23.512683087109313
395,56.89197905430187
396,73.31601558811568
397,71.99813683043436
398,49.061281345354836
399,63.84632160494643
400,56.458290565594034
401,60.939240739701525
402,59.037929614951814
403,48.87910643860806
404,26.73435324215314
405,67.08311948369268
406,71.20945529743955
407,23.72504541591453
408,19.749898449495582
409,79.95318076066835
410,21.474282930355226
411,58.36998511160609
412,57.0010603191265
413,59.18375245970134
414,66.80775019572894
415,54.166173486431255
416,65.8310284059985
417,50.443207388933224
418,52.274138554892886
419,52.99998833491471
420,51.193752598779426
421,75.2497823909116
422,74.50120011979186
423,70.49723969334943
424,55.51516790986711
425,56.86313873733207
426,61.193948232883756
427,35.89958207158752
428,39.83447456844443
429,64.33411781988832
430,52.27900703693
431,67.64426447205085
432,67.64426447205085
433,66.31463648209242
434,56.77371977022276
435,23.523216264121942
436,61.841622233393984
437,22.292502711849476
438,57.232495775562604
439,57.11982424206555
440,57.05936185705448
441,57.03330410995047
442,57.21614245094944
443,68.99981262015564
444,51.731806597692746
445,51.07929645696053
446,64.58586681759505
447,56.89197905430187
448,70.58510855708317
449,71.58147746720797
450,68.89308569618407
451,70.53912621244507
452,67.84346645515916
453,67.37374093217227
454,17.794840667266527
455,21.048583008349596
456,59.89561667247725
457,58.34478166269678
458,36.61991123104453
459,64.68284127495167
460,64.2983423320753
461,69.58920579698258
462,70.13369764421194
463,71.25007721350835
464,72.21215106901406
465,65.85870326575434
466,64.78391009364475
467,66.81018438707056
468,66.7303900236154
469,36.483185882065236
470,57.677147940598026
471,60.30898397263198
472,58.84422225211706
473,54.80064771808271
474,54.64637097996851
475,53.7041084272751
476,49.787355947720805
477,47.73473271758845
478,50.04716462524331
479,49.89165599478236
480,54.08953812935181
481,53.76219162926383
482,66.77692056622178
483,39.523432443611064
484,59.42804485680327
485,65.54191135254678
486,53.33837912893102
487,28.598971691973883
488,30.63704873927834
489,25.35900756172507
490,113.24901546584482
491,134.3972234812616
492,134.38908211372203
493,145.21587424374968
494,22.292502711849476
495,22.292502711849476
496,56.89197905430187
497,26.73956262563406
498,67.86449742234589
499,69.39893684128302
500,43.39268801509277
501,36.53916962714799
502,66.77498214601923
503,26.497952368192998
504,55.17437154620923
505,72.37828197794781
506,69.71193881584338
507,69.48281528481166
508,69.55189566835546
509,67.36824757757475
510,65.0285129724455
511,72.33128861953222
512,59.299064915412686
513,60.25039269701507
514,26.497952368192998
515,29.986553013493186
516,67.06972798294922
517,23.72504541591453
518,64.01282897379815
519,42.05639165368344
520,35.884173260602914
521,66.39515626670092
522,24.224794272587165
523,66.74087541580877
524,62.20172522715222
525,64.13816117166436
526,64.03826687007452
527,82.20743077262071
528,81.63654386704025
529,24.224794272587165
530,19.708141320311622
531,19.76680385452011
532,65.08414598426913
533,76.63825168045307
534,75.0444687873676
535,23.296909619704678
536,23.405914870628727
537,77.47606790851455
538,71.59344466265833
539,17.592163557097205
540,66.74087541580877
541,66.7885724176115
542,56.89197905430187
543,77.44522476494257
544,66.74087541580877
545,61.193948232883756
546,72.3389610886957
547,67.86519091545958
548,60.24538927281537
549,61.94784529534275
550,64.81867960107382
551,62.24293406238339
552,68.21251505851515
553,61.8725322549216
554,64.78519482889328
555,66.16038508645599
556,65.29797982632414
557,52.29012895892841
558,50.94796559230626
559,71.67072860334252
560,72.19033167396225
561,74.02094820243065
562,44.18379435155527
563,42.85884049354386
564,62.88714089898864
565,67.17177003877168
566,67.55748062807626
567,61.756453906915816
568,61.55540288844909
569,21.992961686522754
570,39.111125798200625
571,67.61530481165653
572,66.43839845894868
573,62.92794144726971
574,69.70312482457393
575,68.87130699050167
576,64.99458184423756
577,58.086179135537904
578,58.05163283114145
579,31.49950915573089
580,24.91293525747872
581,68.03444141053524
582,54.491922033780874
583,76.88038839130658
584,50.565162744071074
585,86.61534256762144
586,65.02861491864252
587,62.54870335035786
588,60.40954237339322
589,77.37436833075267
590,77.37436833075267
591,67.26170394539659
592,69.15730600657866
593,64.23655570301696
594,69.62896571639271
595,69.27716541429919
596,67.48746742877105
597,69.22256607733777
598,68.83934496421986
599,26.126539304395067
600,26.066682007600843
601,38.697747852496
602,22.73998026605019
603,28.65233347658475
604,56.832884246033686
605,56.82691850940707
606,29.23113750294327
607,63.61202080921701
608,22.801548971434915
609,26.73435324215314
610,-8.016256118746952
611,66.47128559819234
612,66.40112431526515
613,66.53478390003878
614,53.84196603230651
615,53.10507242500484
616,33.451164053079516
617,17.607170004170797
618,93.34513416150344
619,28.09041820765431
620,24.791523023424645
621,67.05676387614065
622,38.80086660672644
623,37.19278938756935
624,36.752156584369445
625,36.71356162909616
626,35.533059492889315
627,38.35388366319216
628,67.31910671868047
629,21.98563123844391
630,23.348138690143145
631,24.224794272587165
632,22.082729865283827
633,22.94523471262532
634,19.49400303573556
635,21.73001279950336
636,22.602778533299997
637,86.80686035476393
638,26.32360238643993
639,43.242773137679904
640,43.267343011135054
641,83.23549395861775
642,62.93633425517098
643,68.69029193863611
644,64.78548482520392
645,64.96457814971609
646,62.33387641496049
647,65.44997588930534
648,38.90553737441994
649,38.90553737441994
650,36.03204394212515
651,60.989884784568865
652,57.357201713799164
653,23.528285918234204
654,23.52212660880693
655,23.512683087109313
656,49.46313489652142
657,39.397315259647925
658,64.91261185227361
659,67.60054425486027
660,22.037322399164367
661,17.592163557097205
662,55.68199329814572
663,57.84125187314532
664,57.348683700901795
665,79.95318076066835
666,57.424026127834246
667,66.63772000444303
668,69.2124594770481
669,81.33898063010457
670,61.134478168859
671,61.07286642859649
672,67.73017858311806
673,66.99392524541489
674,66.6931431645904
675,65.46167824371375
676,68.17378862081316
677,67.8248322343205
678,66.62827298098847
679,68.57881081297009
680,67.48746742877105
681,72.72962744928489
682,63.13054372940942
683,60.69503190045844
684,88.9920941779798
685,76.65477067824898
686,75.19218662738942
687,63.56421499065301
688,63.1734574704064
689,52.90053948762583
690,81.982761148789
691,25.83695013791858
692,73.2465614253712
693,78.2060460275408
694,66.84486433077288
695,68.10139270320326
696,67.51196785447368
697,68.71324379385155
698,69.70990731724643
699,67.52075650186373
700,67.51587258660058
701,80.2764460969758
702,54.373322729852525
703,54.3663521997338
704,32.55397962212057
705,88.07966972759655
706,42.79251711713015
707,42.75896224731791
708,27.43460904486724
709,97.52482151710163
710,97.50626282244559
711,94.28148211692692
712,70.48532033098584
713,66.58393410322952
714,62.537491758479185
715,64.05487926030037
716,77.23438739958956
717,75.52823953432983
718,87.73508659648101
719,87.73508659648101
720,69.32754021665681
721,29.86522808217083
722,57.082412783384356
723,60.69475957508051
724,65.82309011905429
725,63.81580980143736
726,76.5629915440698
727,87.73508659648101
728,90.66497174748571
729,86.63328434698485
730,97.7287728173431
731,97.1519410115684
732,66.74087541580877
733,91.66744049152393
734,86.60631071548028
735,74.34569696329874
736,68.73770106097786
737,72.3897335616432
738,67.7117241225009
739,69.83824106141168
740,66.48752450447216
741,67.26439839814671
742,60.41370424283777
743,79.74450415178444
744,82.57378509169396
745,118.67626014336352
746,90.06265460218717
747,71.71479785648867
748,68.11449576372306
749,55.293582494323
750,56.89197905430187
751,33.25153513179874
752,29.263016139397216
753,33.26861783130337
754,35.5931304537278
755,65.65755831109078
756,65.95265604696525
757,66.36671527511629
758,65.65714768581063
759,43.40458868139052
760,79.67265684301702
761,90.72134264414925
762,58.53737388361452
763,55.74025706504069
764,70.06401908575944
765,17.867477609321508
766,33.672163845382336
767,58.89930443902418
768,13.180149051008184
769,14.49811440556212
770,63.85960658059344
771,58.3172444649279
772,29.5174367215199
773,67.32528927640669
774,66.25362401978757
775,56.89197905430187
776,55.756199010823984
777,54.71834872079405
778,66.78258080255202
779,66.9095303785461
780,61.34043731367324
781,60.79324080374019
782,62.26974025647595
783,62.100814461102054
784,78.54317055015369
785,90.03534987912266
786,70.54493184739502
787,69.55119593178458
788,59.66095168707552
789,71.18688068371605
790,64.33647419529609
791,63.58772420195279
792,16.78833897391203
793,67.65930638883765
794,68.46360555034323
795,66.67979605585944
796,40.95107678432205
797,56.85027960734107
798,61.193948232883756
799,60.416500632995586
800,64.01635253728796
801,90.58057816077249
802,93.07310183417695
803,59.076317415018124
804,59.65599119929318
805,72.10118241782632
806,70.58510855708317
807,70.53912621244507
808,73.5839723989447
809,111.66638048833775
810,47.66721151106965
811,78.69999405887407
812,89.23769654064739
813,87.13716974975316
814,96.28470644293586
815,55.77310634586219
816,72.71458131697457
817,67.13616819582094
818,73.70314698279006
819,73.36406092301505
820,66.87540703352576
821,66.92666605285933
822,67.08311948369268
823,70.39923503955987
824,79.38490468433878
825,70.39923503955987
826,73.14948281833807
827,65.92060531363629
828,64.89755222628838
829,70.2733498119683
830,70.10046020727816
831,16.436593101226443
832,67.04800363238616
833,66.96972165585169
834,27.3001754481267
835,79.74014534938195
836,79.08358564497766
837,76.03058171375301
838,74.78672063811112
839,61.03243774423608
840,44.76734422543899
841,44.76734422543899
842,68.06432042702127
843,76.68143641322888
844,67.90237232864146
845,67.99122579204825
846,68.35989339788097
847,69.56902508527466
848,65.85816154448389
849,65.14505209631704
850,63.29965571515107
851,71.86196634430814
852,66.2150053039432
853,67.06089110906314
854,66.77857691098396
855,65.12782785881348
856,67.05063239428424
857,67.99335132250803
858,68.61835337772553
859,69.09819909067713
860,65.3973606569804
861,77.3275594898985
862,63.49408197549631
863,60.360927989706965
864,57.47325548666112
865,62.652444621360594
866,55.30941103443651
867,57.08105557486142
868,65.73237514855774
869,69.53143445829781
870,65.95265604696525
871,76.5090166280489
872,58.53600255447188
873,77.06545597980701
874,72.592285702846
875,67.09981112060058
876,99.31644502499472
877,60.79314548168442
878,67.8935587486225
879,69.33289137721681
880,68.9686959447622
881,67.76615532652414
882,68.10870151064643
883,68.84212690042222
884,67.64967663504271
885,66.75752109735853
886,67.6343429681711
887,66.78966491423597
888,65.09807313112208
889,68.31515191318195
890,66.27919428619612
891,61.36441421132799
892,61.282396616837936
893,61.47690078961433
894,87.0367672221015
895,86.26991104559562
896,66.90098105577809
897,67.13616819582094
898,64.711726154649
899,62.957251794629066
900,64.74938734760642
901,66.0889072868438
902,66.25009678644753
903,66.94612714742439
904,66.25469038562113
905,62.990899820254604
906,63.01187814788556
907,63.10142964333772
908,66.06395923523434
909,59.83838837482211
910,67.47902171174673
911,67.26865385025351
912,65.81184333063791
913,55.74028469668624
914,62.79046050765944
915,84.7596834779346
916,86.89434493985837
917,87.33708233042364
918,41.26970841764666
919,65.63792968140768
920,77.18803355375206
921,69.20942226948137
922,26.808655648414028
923,59.35170624402163
924,110.49077855890573
925,41.93598646635596
926,56.82834276270138
927,57.659755956993585
928,57.57167120147913
929,57.14228172178988
930,56.67860249536243
931,57.57167120147913
932,57.57167120147913
933,57.234768056071864
934,67.02179768354748
935,66.98703064369124
936,74.27045262919998
937,71.13236804525863
938,70.74691344500604
939,70.07836226173916
940,61.193948232883756
941,60.02470240876294
942,61.504616910651855
943,70.39923503955987
944,74.00303922792997
945,65.10237504207964
946,75.90393993646828
947,67.25135533171505
948,67.73406783648713
949,68.10828996379925
950,68.46374754521793
951,68.80759670622524
952,51.09791399444772
953,51.05595121185398
954,51.607648645323096
955,65.28744851364198
956,65.41874567145032
957,62.529006473141145
958,65.55974142976595
959,42.846604031437224
960,42.09261326907917
961,42.39056669323759
962,66.77421539470521
963,63.47225218712199
964,61.59281711926078
965,63.3674529335864
966,88.9920941779798
967,97.52482151710163
968,22.019478299457678
969,19.743591803990174
970,35.68819789237334
971,35.10590590771094
972,37.23989174216243
973,36.80005657492249
974,53.26774251569927
975,36.98568913300586
976,97.88577122239107
977,71.02260397037233
978,53.406998566052266
979,52.859333814892786
980,66.79263977815907
981,69.76294430871971
982,65.82746473081585
983,71.99203229824602
984,71.6869512695607
985,70.71224046932522
986,52.02009132501734
987,67.36824757757475
988,65.76783697108954
989,69.69798467138438
990,65.91944810384774
991,65.92893931648752
992,54.341262118739245
993,56.89197905430187
994,67.25355972384753
995,66.92666605285933
996,74.24802682039618
997,62.07805296102834
998,49.5954376161239
999,84.61762992861492
1000,84.61762992861492
1001,67.37387255098523
1002,41.921268419827626
1003,28.23146507500304
1004,28.639671874529395
1005,60.78596625542491
1006,67.01308727129859
1007,56.83072707081893
1008,58.52939530342078
1009,52.71419795300097
1010,59.32736755556854
1011,77.76807729918309
1012,29.123213695319524
1013,31.729782122321772
1014,70.841719512977
1015,73.5167829663419
1016,73.28715764314762
1017,66.77386327691173
1018,64.11860794569057
1019,79.93503785118313
1020,72.57690932015123
1021,67.89382891698045
1022,67.3974454746718
1023,55.69599572241247
1024,68.12823930221955
1025,43.192293207965854
1026,43.27361782108492
1027,43.27361782108492
1028,43.970991439869444
1029,44.20137813065528
1030,82.514650812643
1031,72.28769675448623
1032,71.76881831136487
1033,62.06685848430917
1034,57.74722431162425
1035,56.92406366762791
1036,23.56038710893211
1037,53.20873079524473
1038,65.44907490308003
1039,65.34540351911477
1040,67.39519781273538
1041,67.21628994770862
1042,239.5430169333979
1043,70.39923503955987
1044,69.66225022128577
1045,67.61449201766743
1046,47.13158022721804
1047,65.96818686972395
1048,102.74038573958089
1049,102.74038573958089
1050,45.842259697149096
1051,40.94841832135813
1052,41.82909663289938
1053,41.79223167476253
1054,38.931625291533166
1055,42.35596725838321
1056,40.190698568257815
1057,41.3975511835613
1058,41.30960477837855
1059,68.31874293303684
1060,68.94012499987195
1061,72.84885961347996
1062,74.34901473129327
1063,72.55256910106203
1064,75.47449779078258
1065,75.58467314175141
1066,36.38712162211383
1067,36.38712162211383
1068,4.191661764654661
1069,5.46118847858382
1070,82.76297117661778
1071,34.882140569186454
1072,62.108893493164736
1073,64.22184938577217
1074,51.868448187481405
1075,57.86425948472299
1076,70.82983120693643
1077,97.83515937381597
1078,65.92176069788968
1079,90.31425141907567
1080,70.07502170760387
1081,83.52011930488925
1082,66.91380966681365
1083,47.47783734312349
1084,44.64406166697262
1085,44.21499232987117
1086,87.20672178845228
1087,67.94884993570511
1088,77.21891852868137
1089,70.07836226173916
1090,72.28769675448623
1091,72.00614965968043
1092,72.00614965968043
1093,70.15355287056974
1094,56.681438795586935
1095,56.681438795586935
1096,38.71214931687829
1097,40.73273923994717
1098,67.61905533289084
1099,65.8612717572694
1100,67.50123354756701
1101,67.87597055627512
1102,38.30985482804903
1103,47.74187077323356
1104,55.01856183050055
1105,53.07265078238112
1106,38.22804380577818
1107,37.97794614253326
1108,64.46727823729708
1109,68.58176244190983
1110,37.18896247152454
1111,39.2476164642818
1112,53.729102234356574
1113,38.71214931687829
1114,56.81940242184821
1115,56.818704670597775
1116,67.08311948369268
1117,70.50883444479035
1118,26.896934682727508
1119,25.744285007213723
1120,27.02978076510561
1121,53.8530957616166
1122,70.39923503955987
1123,58.651744565203124
1124,37.892641373430614
1125,87.49383239672116
1126,87.49383239672116
1127,97.52482151710163
1128,93.43517866299575
1129,92.44553043025886
1130,68.37388190137756
1131,66.34308553232023
1132,66.04162619254134
1133,66.13033080228163
1134,80.71451324037818
1135,83.71853784313464
1136,86.74496716315059
1137,63.31543103094342
1138,67.25265543921523
1139,23.301396043244193
1140,57.52958078665482
1141,70.36461190437387
1142,70.24346251146702
1143,69.8069831960286
1144,85.67087255154019
1145,75.10829822578796
1146,65.54702694529291
1147,88.60949828828595
1148,41.38584294557976
1149,69.84845626014186
1150,67.12367049154221
1151,78.942224008815
1152,79.18078908550478
1153,69.38444120001742
1154,71.13370108296061
1155,75.7956176344143
1156,73.59073761527102
1157,72.58090741232621
1158,72.25951815389814
1159,64.84182388078835
1160,71.48695415887875
1161,65.51414856995075
1162,65.34232372378628
1163,65.27874560677469
1164,66.89244406363653
1165,65.7231990316458
1166,65.42440796497922
1167,65.37085152087374
1168,65.80082479854943
1169,75.88707431028791
1170,75.88707431028791
1171,56.89197905430187
1172,67.39974649088805
1173,65.93872410708403
1174,67.43556137619339
1175,67.28892494555092
1176,67.27983869657172
1177,67.15395126396166
1178,59.34785094455794
1179,58.5534040372995
1180,64.40969528428525
1181,72.27258677463482
1182,56.89197905430187
1183,53.55804818482175
1184,52.5501912934807
1185,126.52429699512999
1186,44.334305406139755
1187,44.97007207410993
1188,45.461174197546676
1189,73.84873291884782
1190,56.681438795586935
1191,91.51920320934636
1192,91.51920320934636
1193,62.151681994387154
1194,66.78258080255202
1195,88.9920941779798
1196,70.76156484873275
1197,69.76334315232592
1198,67.978045012714
1199,69.42420007895225
1200,71.43346015133818
1201,57.53160491100172
1202,56.848550852042266
1203,56.09512496853553
1204,54.65159588330836
1205,58.34543430283507
1206,58.69642448447882
1207,25.83840038560978
1208,25.821170434710996
1209,28.481512088182942
1210,15.68924737880075
1211,20.14917267558909
1212,41.676670433524166
1213,41.515796072677006
1214,62.362397215406865
1215,68.07253657904246
1216,68.90559286659334
1217,68.86476078157557
1218,67.68138929169262
1219,67.29064876390794
1220,25.671381135277457
1221,25.918324782263888
1222,30.77684506126237
1223,27.852896705779855
1224,25.928449160474226
1225,52.962212257512576
1226,17.402076125007884
1227,66.0837383700767
1228,66.98703064369124
1229,66.94385115900508
1230,65.18972494314397
1231,64.48090893682274
1232,65.93669347464837
1233,64.92876235306949
1234,64.85573808596232
1235,64.78391009364475
1236,78.16867076835854
1237,27.426934243415207
1238,29.166936896786186
1239,25.932926238095707
1240,30.56183247012646
1241,29.549999091008537
1242,66.05370267242228
1243,66.0213349655763
1244,58.16922844483595
1245,70.75769697414597
1246,66.74087541580877
1247,33.03798367610687
1248,32.833753727753695
1249,43.25362565985323
1250,67.54971088527216
1251,66.70494809008005
1252,79.28748631842649
1253,36.17786808422982
1254,67.26170394539659
1255,67.17178448125463
1256,25.83695013791858
1257,27.48671417439211
1258,52.74333788403044
1259,69.57650542058482
1260,70.1910888937679
1261,70.78625876171316
1262,67.17178448125463
1263,53.72879118456774
1264,22.0059892752322
1265,65.53361416109504
1266,65.49402738530029
1267,30.579375127453964
1268,31.49929673729305
1269,36.53945706449461
1270,40.80436587671822
1271,37.24722094183829
1272,38.6068243788991
1273,28.09041820765431
1274,35.7360229969854
1275,62.02289769395022
1276,63.12021786715767
1277,65.57127382682646
1278,58.34543430283507
1279,59.46038208200361
1280,67.64426447205085
1281,59.32736755556854
1282,61.5839970957231
1283,83.57986884220247
1284,49.46313489652142
1285,70.99487138041985
1286,71.19189248041462
1287,70.49723969334943
1288,64.17087890244812
1289,85.41104447684657
1290,69.79368930670654
1291,31.171833693764277
1292,57.839256746070326
1293,69.1598072401755
1294,67.37387255098523
1295,68.54145423572655
1296,67.37387255098523
1297,-6.845304767141123
1298,67.21030493595714
1299,71.59510512782597
1300,67.43341655191358
1301,70.94186735746408
1302,72.18270528905518
1303,66.7739885045832
1304,78.83508891696735
1305,64.78704322180997
1306,64.37266510981647
1307,65.56239959119608
1308,67.08586430993577
1309,66.219974478654
1310,65.39643128375087
1311,66.76469883940416
1312,66.381792805956
1313,65.94586601132391
1314,66.88621541735634
1315,66.64295329488306
1316,68.01524180172274
1317,30.035471261559614
1318,69.97134281038404
1319,73.1341977246918
1320,73.2618310461709
1321,45.61299697051251
1322,61.193948232883756
1323,51.782398225559184
1324,23.773255030209615
1325,26.20252928504332
1326,68.6676430230639
1327,39.03203978398063
1328,63.0408417564229
1329,62.301095547383134
1330,60.87270280942102
1331,60.653049301817
1332,60.44040824596021
1333,63.31041156053366
1334,61.25414241894676
1335,67.74410635709276
1336,67.39341746167574
1337,65.33681680825876
1338,66.74087541580877
1339,66.74087541580877
1340,66.74087541580877
1341,66.74087541580877
1342,50.428889426148736
1343,53.722252269739904
1344,26.20026401362051
1345,67.4082561268524
1346,65.559178268019
1347,55.93085256995075
1348,63.83813504990416
1349,63.18397046282043
1350,57.897304971801944
1351,66.70893791041581
1352,62.832526472873134
1353,66.89244406363653
1354,63.56934647546142
1355,64.70119466396466
1356,60.84462930975184
1357,79.94585341732778
1358,84.19097831630026
1359,70.05634136823986
1360,22.00430570883487
1361,21.990642171588636
1362,88.9920941779798
