index,critical_temp
441,69.23862996818934
442,73.44279998364598
443,65.95340722668365
444,57.84406652593902
445,56.61832209787034
446,58.218676784188425
447,66.05331781727915
448,70.97587633020376
449,74.29353035724665
450,70.16205519520148
451,68.34507041138212
452,73.5762519255988
453,65.1545762973532
454,23.2239074336814
455,23.917187102153434
456,73.08274593857166
457,74.57021834222584
458,35.10058096568885
459,64.90094210799313
460,56.57291793819675
461,83.08545185865853
462,81.58034539474758
463,79.55128592826225
464,78.64838096627994
465,58.99573946762895
466,56.961616518244426
467,62.50209090404668
468,58.275381832287486
469,32.84250524311991
470,57.28555540154538
471,60.64150527601486
472,58.732898030789784
473,57.77994529009091
474,57.5192653027964
475,56.60355440025745
476,46.65088044682107
477,45.71804741019716
478,48.25160661518951
479,48.104151702810746
480,64.29715532429674
481,61.686521960882985
482,68.84203796684369
483,22.320770862330384
484,60.692389444229974
485,63.590747367490124
486,53.330830051602476
487,26.610713427954806
488,28.931087284507488
489,27.55778722344602
490,107.52092502434479
491,102.97825819300442
492,102.87658044770106
493,107.15581699632742
494,34.98797700906405
495,34.98797700906405
496,66.05331781727915
497,24.489904830964083
498,71.06042357451278
499,73.52923603736423
500,51.61521389575046
501,32.7261537786528
502,60.50754376347763
503,23.318731213207304
504,55.107906581998854
505,80.88954517758046
506,68.91931234769334
507,68.89375180888263
508,72.48782466651056
509,69.7744855780619
510,67.2909881041162
511,79.89932774638083
512,60.434075006846086
513,59.138481207492894
514,23.318731213207304
515,26.20845384421376
516,71.61614872025422
517,24.928848185037452
518,75.13183750357106
519,58.71013938604622
520,31.73609756252967
521,67.98217732186308
522,21.641004057350997
523,68.96706314017948
524,66.2181366515903
525,61.79849484816035
526,61.852849758947556
527,88.33599192168393
528,87.67395296943596
529,21.641004057350997
530,16.56018878052204
531,16.718842103559552
532,58.779513049443906
533,77.34062930260674
534,75.13401952507738
535,20.465532846709134
536,20.787696718597697
537,84.75971160587119
538,82.98472159699173
539,24.645380702203287
540,68.96706314017948
541,77.47623310887406
542,66.05331781727915
543,86.48942102617525
544,68.96706314017948
545,73.70410597221183
546,80.72222266554789
547,69.54804215976108
548,54.4534728250183
549,55.55682598009082
550,57.72860241507937
551,73.57390485733353
552,71.02233797340594
553,64.65712019036837
554,66.8525540609435
555,68.9401831319002
556,69.08571464364275
557,44.537809013930406
558,42.21533525897011
559,77.6307716699315
560,76.10839311007399
561,76.76719826475434
562,44.429012374506605
563,55.432660347977624
564,47.41182824914082
565,69.09551232780797
566,69.65142920035476
567,60.67213385095893
568,60.23899426525627
569,25.913460182263663
570,23.712617250622756
571,64.68382624717974
572,67.30201379327607
573,59.72858463496341
574,80.25203387951808
575,86.13421170627822
576,66.47194865330721
577,68.22460230206397
578,68.22656638949559
579,31.263141159840675
580,27.88821249746657
581,62.15302270500113
582,51.36005122325231
583,81.7408064199395
584,49.07194774764753
585,93.71021111493505
586,66.15779048543692
587,57.272397338797816
588,74.25404885059578
589,76.68972244219779
590,76.68972244219779
591,69.9771161935268
592,64.56129814992033
593,58.983485764619296
594,73.07050726778647
595,68.21818723099935
596,63.26778297644978
597,66.72331851560935
598,66.11932390183833
599,25.207774600682825
600,25.080148704839146
601,24.797195312199477
602,19.843520961741692
603,26.6682022977899
604,65.89655250385539
605,65.88022430008579
606,23.63740440209371
607,72.3113439710857
608,20.36173112575229
609,23.51271081472439
610,8.859903208725857
611,67.33200636696489
612,64.26109770796404
613,65.53695169336268
614,48.809606496746255
615,56.38082471492588
616,42.20889837204639
617,41.92319282927115
618,48.50755228824362
619,33.893722609342156
620,27.848434396164198
621,69.57598960671169
622,33.412591816486994
623,29.492255782346994
624,29.097232603821567
625,31.632448829422128
626,30.58015247151488
627,32.28222298154543
628,65.50926721131
629,19.199058918515316
630,22.18815528761397
631,21.641004057350997
632,19.47546467854124
633,20.44144032291237
634,15.978417132431888
635,18.471169659279507
636,19.442153990947197
637,89.37532207853775
638,29.175357842399674
639,47.505397450360135
640,48.4831392291023
641,91.40194960011408
642,66.16226698836567
643,70.27800152800143
644,66.40237029759999
645,66.69391417511784
646,65.42420469732738
647,63.388755080252686
648,37.07717187972831
649,37.07717187972831
650,43.31341685533645
651,62.2051889812266
652,46.94988031460323
653,28.068829839541365
654,27.896548230633616
655,27.727034233926965
656,53.78569661217028
657,41.9865284953507
658,66.04479984192747
659,71.05460965711495
660,25.98811007199375
661,24.645380702203287
662,67.78181113190661
663,49.26087839091196
664,66.31749139460786
665,83.88603706997009
666,53.59367372732902
667,70.47014285823505
668,69.84463406266369
669,89.7580584435988
670,55.35105907662527
671,54.717831991108454
672,59.95996812122221
673,58.62179784786075
674,58.21808513129985
675,57.1076841101516
676,65.85587566556711
677,64.96822871841789
678,62.92298302680498
679,64.46105738192284
680,63.26778297644978
681,81.80247608280476
682,78.91367133839537
683,78.27741882551248
684,97.99579810809388
685,70.86946216104684
686,68.19837545362012
687,69.49692697776393
688,65.70888900078717
689,57.95132519921798
690,92.46597908328309
691,23.463224460573862
692,70.64756987446259
693,77.85854254305286
694,69.16632685644757
695,67.46738743912272
696,68.49132502337275
697,71.065527815086
698,70.19769055209645
699,67.79584373645059
700,66.420099150661
701,77.51918914536569
702,60.21347220676548
703,59.24903309371391
704,29.615446157349783
705,78.29200872894256
706,58.43241550497118
707,58.40646551461544
708,27.138763717290754
709,105.32169668558984
710,102.67726202754721
711,93.9930294123526
712,70.45067198620578
713,70.376130309308
714,65.1862003256698
715,64.97156552661676
716,76.75242099797964
717,82.74083184473739
718,93.37041031539192
719,93.37041031539192
720,71.15351661547984
721,45.14824348530751
722,55.54128139655363
723,58.06222984834239
724,67.13998478392816
725,62.34764389277319
726,76.32103875019737
727,93.37041031539192
728,97.77002195180668
729,93.07354148488395
730,102.15343286553909
731,102.31602397174788
732,68.96706314017948
733,98.22602354718941
734,90.0942827369505
735,72.37100102759288
736,73.31916670150537
737,65.3537777405846
738,69.48088276354468
739,70.65375006632516
740,68.14470293412938
741,67.94248548178322
742,55.49547348667766
743,79.88267087012127
744,76.9293183668901
745,113.89377590843546
746,85.07091399512433
747,80.11386880394619
748,64.18630793564563
749,37.04601107805838
750,66.05331781727915
751,47.02517080829536
752,21.155821456455573
753,24.08117710344249
754,26.16815429967559
755,67.76151809405516
756,64.50300054705659
757,65.53474915119267
758,68.88840527430153
759,42.30109666637033
760,75.39649875092653
761,87.81176430508481
762,58.620639209620585
763,52.12823633598209
764,67.41469486608582
765,8.685019612255969
766,30.57357159237318
767,68.67856780667708
768,30.61312507720026
769,34.15911893820298
770,74.31341292879023
771,67.16411623974497
772,37.45698328527543
773,71.63600094194234
774,69.342242575814
775,66.05331781727915
776,65.49357375620752
777,65.77641815041542
778,69.04684305943397
779,69.29081965712786
780,59.78517813825356
781,58.71346553927123
782,61.818600014161646
783,61.493293651332316
784,80.8790798109743
785,80.9121178908411
786,73.91489886596352
787,78.20065762479575
788,71.682116185969
789,74.9440372246433
790,70.42854397592612
791,68.88361456132611
792,15.787871922670258
793,64.7495125080764
794,59.71540389640133
795,57.83932199869409
796,52.235735483699976
797,65.94359403361548
798,73.70410597221183
799,68.87250822977825
800,78.49645268725848
801,99.74908643286605
802,96.0948975655559
803,58.26235926159228
804,60.858058174678234
805,73.02430887178511
806,70.97587633020376
807,68.34507041138212
808,44.829608405774586
809,111.00512462485253
810,47.27522279010164
811,87.52768892955851
812,95.02608712959443
813,93.23713803776576
814,99.98543981562358
815,70.44938753325474
816,71.3625591866739
817,69.73081232973078
818,69.0082165142017
819,68.81699627790758
820,69.22507032545343
821,69.32388479222138
822,69.62729627795201
823,80.10068594610243
824,80.4931071030085
825,80.10068594610243
826,67.07035325531862
827,63.659609143426216
828,66.30823428103005
829,68.80989131644566
830,65.27730232301684
831,20.571042898569218
832,69.55895372272926
833,69.40710809285488
834,25.12800677155714
835,71.91759460559382
836,68.18038170386976
837,63.983873787300375
838,61.52970101085002
839,60.464319359328805
840,58.01077989881409
841,58.01077989881409
842,75.96412249388814
843,61.995641485881926
844,69.52306759261492
845,69.685397773295
846,70.3665473769149
847,72.17393054366119
848,62.50470813114707
849,60.86558440269822
850,57.485382302235124
851,80.8670664540875
852,63.370963012711194
853,67.27397831639442
854,65.18942746453621
855,60.83927522361036
856,66.37120209693279
857,66.8381569168412
858,67.2121250943463
859,67.43672456303943
860,62.3819277504704
861,76.71084296596314
862,66.93543122734133
863,59.64613358072941
864,56.66359801797485
865,61.848641691184014
866,54.75958211453293
867,56.47486239263924
868,63.9707136673971
869,78.54394768041303
870,64.50300054705659
871,79.63903971982924
872,69.5735535063493
873,69.84869810223125
874,64.80502775352113
875,70.8212842099515
876,111.36620058477715
877,59.685037931798895
878,69.50700259693195
879,71.73043214463183
880,63.83006001665391
881,61.79751353067032
882,69.9010831751824
883,71.02901005247503
884,61.5989862414127
885,68.99888371785988
886,61.57297744098419
887,60.53262508524428
888,58.803890854476116
889,62.63602793144013
890,60.27331033255542
891,56.44274926226841
892,55.34855200436812
893,56.63115883725459
894,94.6030376262938
895,87.98774984847756
896,69.27433482168615
897,69.73081232973078
898,65.60527567551497
899,64.12387429941776
900,56.117473845171794
901,76.93734704823976
902,77.11378674786076
903,70.78339864817812
904,69.34358773754835
905,66.33020799890272
906,66.44815088079963
907,66.99716235959343
908,64.77671827863716
909,57.23780453753752
910,70.9168619322611
911,63.224870927568055
912,61.07233479902539
913,58.712669083085146
914,60.40448214248715
915,90.36758718098855
916,89.49694111515126
917,89.90109790022709
918,35.39315742076593
919,69.47501562324842
920,76.77288639432635
921,71.50030073477186
922,30.106347889806127
923,61.77108853560087
924,114.53284671042653
925,37.4054192423902
926,65.88413196297208
927,66.91698727896451
928,66.82700062907642
929,66.34316249770282
930,65.77850616581853
931,66.82700062907642
932,66.82700062907642
933,50.95298677657656
934,69.50804398766815
935,69.44062321991262
936,80.92360718003584
937,75.74038264104237
938,80.5442731607695
939,76.46798136536697
940,73.70410597221183
941,74.1161204828297
942,75.22954666744124
943,80.10068594610243
944,53.85282609166629
945,58.40101792029918
946,84.06278428210484
947,69.21014080568591
948,71.47269003855112
949,71.99839430695638
950,72.49235418578445
951,74.22730701194132
952,49.613954957132734
953,49.53273750889869
954,56.26558948834062
955,59.92680613622215
956,60.09016657650542
957,64.59170436153228
958,66.4632920252599
959,37.550401033593644
960,35.0906971521738
961,35.4669209716686
962,69.03082604988307
963,62.34410517750646
964,58.222496570385346
965,62.073537478984754
966,97.99579810809388
967,105.32169668558984
968,25.9580587307933
969,22.9735445401581
970,29.718529029588158
971,29.11477973973201
972,33.752741030271125
973,32.58054821534648
974,38.50537908944325
975,33.30544936969821
976,84.16012042311397
977,73.72516078349173
978,61.78640969700117
979,60.814957580677806
980,70.81465625491569
981,75.00165579715218
982,69.10917702482752
983,65.3449560486778
984,68.25331524877333
985,66.49925405857152
986,48.521656878293356
987,69.7744855780619
988,66.03835879719378
989,58.852709641640466
990,63.72875025729339
991,64.2723238699524
992,61.15031144994277
993,66.05331781727915
994,69.96107865392779
995,69.32388479222138
996,66.88779375068566
997,69.8759906396921
998,56.92393301565924
999,82.25683566234991
1000,82.25683566234991
1001,70.53650550982434
1002,40.01696778519997
1003,27.564276762413257
1004,28.112166423396438
1005,77.29311236913495
1006,69.4911397866166
1007,65.89066030921154
1008,59.773586889123386
1009,54.426631840945255
1010,60.49061012087238
1011,85.63953760755385
1012,21.98399773809745
1013,26.05957396869745
1014,74.144427860441
1015,78.23932590716973
1016,77.86429620075924
1017,74.31366375137344
1018,68.76083365248837
1019,68.2978098219221
1020,85.85989885820504
1021,70.36605876888149
1022,70.09834538614493
1023,56.46904728445626
1024,71.22935185753622
1025,37.5040975845094
1026,37.04280125900363
1027,37.04280125900363
1028,35.4277340097244
1029,33.761180579912335
1030,70.01032700989904
1031,73.79591634946121
1032,74.44667441273407
1033,75.7763875855581
1034,59.11532136648181
1035,58.400839298174766
1036,28.662446531172932
1037,69.87022110813461
1038,61.87088939256794
1039,61.713016744802516
1040,61.17101043724547
1041,60.874633563083286
1042,202.5291984223573
1043,80.10068594610243
1044,72.35030801819983
1045,67.66270058306972
1046,55.266212425988236
1047,67.51881201434543
1048,109.10299524973829
1049,109.10299524973829
1050,24.425627360200753
1051,44.99282301423167
1052,46.11256737705184
1053,46.0872087072644
1054,42.72431703306837
1055,47.24845369546967
1056,44.9107810181842
1057,46.14267277356118
1058,46.078796418287695
1059,70.59772883604131
1060,72.09223018126133
1061,77.34483014475279
1062,79.3400459505952
1063,76.63322790126173
1064,80.98279970059917
1065,81.16068669854539
1066,51.80806214175072
1067,51.80806214175072
1068,28.604142837753784
1069,30.871638312687917
1070,80.71535877270617
1071,39.59881591341668
1072,64.2859715529635
1073,69.50868854955311
1074,50.98838190411969
1075,61.71889060717259
1076,63.88674807069468
1077,104.74103819732653
1078,69.00088561941087
1079,98.07305556906206
1080,72.08291102294584
1081,72.06377164053899
1082,69.29907399349676
1083,48.52623143975744
1084,34.96273450651272
1085,33.96405650710484
1086,73.43112468533951
1087,69.56889916354748
1088,76.75926643620502
1089,76.46798136536697
1090,73.79591634946121
1091,74.15023296200167
1092,74.15023296200167
1093,76.64268152248778
1094,65.74317271436001
1095,65.74317271436001
1096,25.067298832576512
1097,17.955845383472106
1098,61.547075511650746
1099,66.39407674538955
1100,68.90501255775018
1101,69.47496329753469
1102,26.203344507870284
1103,57.96478075328494
1104,62.38715945685009
1105,58.16421733004196
1106,26.394590527590672
1107,26.941519035557327
1108,63.71704976312765
1109,71.64198599328697
1110,55.37064317331721
1111,57.468653117227596
1112,59.97348776115936
1113,25.067298832576512
1114,65.85950128921039
1115,65.85756864628809
1116,69.62729627795201
1117,69.97859022855468
1118,24.51794005521414
1119,20.547480203466893
1120,20.721566343365932
1121,66.85847759169653
1122,80.10068594610243
1123,63.8083204035619
1124,27.11478817393035
1125,95.10863104328718
1126,95.10863104328718
1127,105.32169668558984
1128,97.6291328909598
1129,95.13606859932463
1130,65.75637885598621
1131,62.403650728769726
1132,61.9209581058952
1133,77.54702692949954
1134,68.3475832304498
1135,70.92007267865839
1136,96.15733073907836
1137,68.96976913972813
1138,69.95929845053237
1139,29.717188814354685
1140,67.23626171599588
1141,75.01821995138732
1142,74.06224314404844
1143,72.45828428536575
1144,91.67510969759402
1145,76.81496204650901
1146,66.73337166301178
1147,90.61949514222667
1148,50.362122188872526
1149,70.04944695221675
1150,66.80485326760956
1151,66.13797917760056
1152,67.1250176176338
1153,73.81268957212092
1154,76.06855634256846
1155,82.62796538281233
1156,83.18263695335165
1157,79.04352716763248
1158,78.07258165301133
1159,76.41823094325039
1160,76.21634760052763
1161,67.3881367554265
1162,68.20386228252602
1163,68.59536415051573
1164,69.25788170552318
1165,67.0789975159569
1166,68.82737120696146
1167,69.20032916609745
1168,67.21427950186035
1169,77.68252372591886
1170,77.68252372591886
1171,66.05331781727915
1172,70.76776302129642
1173,59.67506024056211
1174,70.10047155817625
1175,70.0307795113936
1176,70.0128566424641
1177,69.76558748161224
1178,62.57443928885788
1179,61.799071963070155
1180,71.71598196036129
1181,77.74470987167822
1182,66.05331781727915
1183,63.21568847355967
1184,60.29051458848547
1185,112.1429747909425
1186,49.6590636386364
1187,49.64051674972254
1188,49.595435986587574
1189,75.9831041238605
1190,65.74317271436001
1191,102.971789418469
1192,102.971789418469
1193,76.21273945190484
1194,69.04684305943397
1195,97.99579810809388
1196,80.2614019734431
1197,65.47139489613457
1198,66.40447810554195
1199,68.840212911393
1200,72.34681536188356
1201,67.43228097935551
1202,65.93059293784145
1203,64.51318158028084
1204,61.51755010202337
1205,69.1359016258935
1206,63.47204508923926
1207,23.46490814697107
1208,23.444975598493237
1209,26.622948726054627
1210,17.65733829911532
1211,21.596522565267602
1212,33.323552755722964
1213,33.72098510564278
1214,62.7203110868717
1215,66.18134590872631
1216,66.19853889546303
1217,66.1355804425286
1218,64.7825357003531
1219,69.65679504988341
1220,22.64813253922462
1221,22.846310959480647
1222,26.87176964476607
1223,25.757432124153382
1224,23.56724484176798
1225,64.16267354168059
1226,22.09078600070117
1227,59.92784122578005
1228,69.44062321991262
1229,69.357077724889
1230,58.96497931467841
1231,63.719458930074055
1232,59.12168610031976
1233,57.19483254004461
1234,57.07689955406721
1235,56.961616518244426
1236,74.87404222728995
1237,24.082493893076453
1238,25.52409760465806
1239,20.346750326068815
1240,23.62579963296075
1241,22.181374162760417
1242,76.89889036068459
1243,76.86355657201841
1244,71.57085130362054
1245,65.11944264321437
1246,68.96706314017948
1247,29.013957181487385
1248,28.501135615975258
1249,37.4278891583365
1250,64.58618837809794
1251,64.70385578086135
1252,71.45285586717259
1253,26.877464946777863
1254,69.9771161935268
1255,69.800498599126
1256,23.463224460573862
1257,20.247487924305943
1258,59.53580812502707
1259,72.57832930561426
1260,73.49220092356683
1261,74.38583811649539
1262,69.800498599126
1263,58.8556208413854
1264,25.935363656069242
1265,68.07511621161075
1266,68.17196474897568
1267,16.65477081862044
1268,22.97172465774534
1269,45.79168613355377
1270,52.31718126869857
1271,35.75339341520486
1272,37.17440220977037
1273,33.893722609342156
1274,34.387741502712
1275,69.78518624714317
1276,70.29954111580301
1277,73.06553070450454
1278,69.1359016258935
1279,70.96497307367238
1280,64.14191089546105
1281,60.49061012087238
1282,63.23639606178924
1283,95.45712796720989
1284,53.78569661217028
1285,80.98057440362376
1286,77.9634860734374
1287,80.0038964063155
1288,61.57559528442072
1289,80.80893129872862
1290,63.57827655880164
1291,26.677459118960986
1292,64.41906552112613
1293,74.8982225914975
1294,70.53650550982434
1295,66.88347863147067
1296,70.53650550982434
1297,9.048135253465192
1298,61.18813779031527
1299,65.45511485147256
1300,65.3772352521107
1301,69.04132252502495
1302,71.02848543654329
1303,69.26571897559208
1304,78.41511307579529
1305,56.608369395042516
1306,55.949829472846716
1307,63.570477069356585
1308,59.68246685865385
1309,58.65273622447458
1310,57.72063293508371
1311,62.98913129583591
1312,60.10900618847446
1313,59.68744152995805
1314,60.698261787664315
1315,60.562947405997896
1316,62.22794985454979
1317,27.810572216489597
1318,77.7536058676562
1319,70.21388805569399
1320,69.35096266355455
1321,44.22621547244802
1322,73.70410597221183
1323,57.264585547142424
1324,21.13891042510934
1325,23.8850099055062
1326,67.4323373689625
1327,24.02269027832208
1328,59.189931794868194
1329,65.76708294922244
1330,66.58963284855679
1331,66.03133244881627
1332,65.40941988896031
1333,61.01779137628017
1334,62.56816582195031
1335,72.88961460900126
1336,71.1585357937503
1337,63.13926244842472
1338,68.96706314017948
1339,68.96706314017948
1340,68.96706314017948
1341,68.96706314017948
1342,47.18393737527214
1343,57.67603146387434
1344,22.265357410672905
1345,70.62487620107007
1346,63.56605119963533
1347,52.97877074087022
1348,67.0562458234491
1349,65.87828287360804
1350,59.393833183293985
1351,70.59503183210322
1352,64.84189050755096
1353,69.25788170552318
1354,64.58151068475556
1355,67.2227618140181
1356,59.241084757747274
1357,78.15444444353511
1358,80.99522373834384
1359,70.5552020587929
1360,25.9325322636077
1361,25.909561715702328
1362,97.99579810809388
